-----------
Timer report 0 (1802 timers)
                                                [405] FORT_REGGET1DLAPLACIAN_INPLACE 0.0228  0.2% 11883 
                                                [604] EBAMRPoissonOp::applyDomainFlux 0.0111  0.1% 11883 
                                                   [804] EBArith::loHi 0.0047  0.0% 23766 
                                                   [1009] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0021  0.0% 8388 
                                                   [1322] NeumannPoissonDomainBC::getFaceFlux 0.0003  0.0% 8388 
                                          [281] alpha_apply 0.0352  0.3% 11883 
                                             [355] BaseEBCellFAB::copy 0.0255  0.2% 11883 
                                                [364] overlap_copy 0.0248  0.2% 11883 
                                                   [382] BaseEBCellFAB::copy 0.0238  0.2% 11883 
                                                      [608] BaseEBCellFAB::irrcopy 0.0111  0.1% 233 
                                                         [1194] VoFIterator::define 0.0008  0.0% 233 
                                                      [609] BaseEBCellFAB::regcopy 0.0111  0.1% 11883 
                                                [1775] sameregion_copy 0.0000  0.0% 0 
                                             [767] FORT_MULTIPLYFABR 0.0059  0.1% 11883 
                                          [413] irregular_apply 0.0225  0.2% 11883 
                                             [428] EBStencil::apply_alpha_beta 0.0215  0.2% 11883 
                                                [483] apply_alpha_beta_loop_overvofs 0.0177  0.2% 11883 
                                                [1097] apply_alpha_beta_header 0.0014  0.0% 11883 
                                          [894] dom_bcs_apply 0.0033  0.0% 11883 
                                          [1348] eb_bcs_apply 0.0003  0.0% 11883 
                                       [496] exchange+copier 0.0170  0.2% 466 
                                          [513] exchange 0.0159  0.1% 466 
                                             [518] local copying 0.0158  0.1% 466 
                                                [587] BaseEBCellFAB::copy 0.0124  0.1% 47532 
                                                   [748] BaseEBCellFAB::regcopy 0.0065  0.1% 47532 
                                                   [1330] BaseEBCellFAB::irrcopy 0.0003  0.0% 1165 
                                          [1134] Copier::define 0.0011  0.0% 30 
                           [267] axby 0.0363  0.3% 466 
                              [532] FORT_AXBYFAB 0.0152  0.1% 11883 
                        [1517] ~LayoutData 0.0001  0.0% 233 
                        [1538] ~Copier 0.0000  0.0% 233 
                        [1571] ~BoxLayoutData 0.0000  0.0% 233 
                        [1608] ~LevelData 0.0000  0.0% 233 
                     [57] EBAMRPoissonOp::AMRProlong 0.3189  2.9% 466 
                        [58] EBMGInterp::pwcInterp 0.3188  2.9% 466 
                           [59] EBMGInterp::pwcInterp::coarsenable 0.3187  2.9% 466 
                              [146] EBMGInterp::interp 0.1014  0.9% 26562 
                                 [196] regular_interp 0.0589  0.5% 26562 
                                    [197] FORT_REGPROLONG 0.0581  0.5% 26562 
                                 [487] irregular_interp 0.0176  0.2% 26562 
                                    [500] EBStencil::apply 0.0167  0.2% 26562 
                                       [554] apply_loop_overvofs 0.0142  0.1% 26562 
                                       [1163] apply_header 0.0009  0.0% 26562 
                              [282] Copier::define 0.0351  0.3% 466 
                              [467] copyTo 0.0190  0.2% 466 
                                 [468] local copying 0.0190  0.2% 466 
                                    [503] BaseEBCellFAB::copy 0.0163  0.1% 53357 
                                       [643] BaseEBCellFAB::regcopy 0.0102  0.1% 53357 
                              [521] ~LayoutData 0.0157  0.1% 932 
                              [1245] ~Copier 0.0006  0.0% 932 
                              [1528] EBISLayoutImplem::~EBISLayoutImplem 0.0000  0.0% 466 
                              [1547] ~LevelData 0.0000  0.0% 466 
                              [1580] ~BoxLayoutData 0.0000  0.0% 466 
                     [69] EBLevelDataOps::assign(to,from) 0.2460  2.2% 1631 
                        [122] Copier::define 0.1264  1.1% 932 
                        [176] copyTo 0.0666  0.6% 932 
                           [177] local copying 0.0665  0.6% 932 
                              [198] BaseEBCellFAB::copy 0.0568  0.5% 173585 
                                 [264] BaseEBCellFAB::regcopy 0.0368  0.3% 173585 
                                 [1470] BaseEBCellFAB::irrcopy 0.0001  0.0% 233 
                        [233] BaseEBCellFAB::copy 0.0438  0.4% 30290 
                           [347] BaseEBCellFAB::regcopy 0.0264  0.2% 30290 
                           [610] BaseEBCellFAB::irrcopy 0.0111  0.1% 233 
                              [1225] VoFIterator::define 0.0006  0.0% 233 
                        [1003] ~Copier 0.0021  0.0% 932 
                     [202] FORT_SCALEADDTWOFAB 0.0551  0.5% 56852 
                  [13] AMRMultiGrid::computeAMRResidual 1.3722 12.4% 233 
                     [15] AMRMultiGrid<T>::computeAMRResidualLevel 1.2374 11.2% 699 
                        [22] EBAMRPoissonOp::AMRResidual 0.7570  6.9% 466 
                           [23] AMROperator 0.7194  6.5% 466 
                              [24] EBAMRPoissonOp::AMROperator 0.7193  6.5% 466 
                                 [41] reflux 0.4101  3.7% 466 
                                    [42] EBAMRPoissonOp::reflux 0.4101  3.7% 466 
                                       [46] AMRPoissonOp::reflux 0.3847  3.5% 466 
                                          [105] QuadCFInterp::coarseFineInterp 0.1568  1.4% 466 
                                             [120] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.1300  1.2% 106248 
                                                [136] QuadCFInterp::getPhiStar 0.1051  1.0% 28193 
                                                   [185] QuadCFInterp::slopes 0.0637  0.6% 28193 
                                                   [322] QuadCFInterp::notPacked 0.0305  0.3% 28193 
                                                   [741] QuadCFInterp::preamble 0.0066  0.1% 28193 
                                                [550] QuadCFInterp::interpOnIVS 0.0143  0.1% 28193 
                                                   [708] FORT_QUADINTERP 0.0075  0.1% 23766 
                                             [522] copyTo 0.0155  0.1% 466 
                                                [523] local copying 0.0154  0.1% 466 
                                          [128] AMRPoissonOp::reflux::incrementFine 0.1173  1.1% 466 
                                             [188] LevelFluxRegister::incrementFine 0.0631  0.6% 106248 
                                                [434] FORT_INCREMENTFINE 0.0210  0.2% 106248 
                                             [460] AMRPoissonOp::getFlux1 0.0193  0.2% 106248 
                                                [544] FORT_NEWGETFLUX 0.0145  0.1% 106248 
                                          [167] AMRPoissonOp::reflux::incrementCoarse 0.0740  0.7% 466 
                                             [254] AMRPoissonOp::getFlux2 0.0389  0.4% 23766 
                                                [451] FORT_NEWGETFLUX 0.0200  0.2% 23766 
                                             [318] LevelFluxRegister::incrementCoarse 0.0310  0.3% 47532 
                                          [392] LevelFluxRegister::reflux 0.0235  0.2% 466 
                                             [630] copyTo 0.0105  0.1% 466 
                                                [635] local copying 0.0104  0.1% 466 
                                          [580] LevelFluxRegister::setToZero 0.0126  0.1% 466 
                                       [682] LevelData<T>::define(dbl,comps,ghost,factory) 0.0090  0.1% 1398 
                                       [866] ~LayoutData 0.0038  0.0% 2796 
                                       [1405] ~Copier 0.0002  0.0% 1398 
                                       [1533] ~LevelData 0.0000  0.0% 1398 
                                       [1565] ~BoxLayoutData 0.0000  0.0% 1398 
                                 [62] applyOp 0.3090  2.8% 466 
                                    [63] EBAMRPoissonOp::applyOp 0.3088  2.8% 466 
                                       [91] EBAMRPoissonOp::applyOpNoCFBCs 0.1918  1.7% 466 
                                          [153] eb_bcs_apply 0.0894  0.8% 11883 
                                             [154] NeumannPoissonEBBC::applyEBFlux 0.0883  0.8% 11883 
                                          [265] regular_apply 0.0367  0.3% 11883 
                                             [271] EBAMRPoissonOp::applyOpRegularAllDirs 0.0360  0.3% 11883 
                                                [403] FORT_REGGET1DLAPLACIAN_INPLACE 0.0229  0.2% 11883 
                                                [593] EBAMRPoissonOp::applyDomainFlux 0.0120  0.1% 11883 
                                                   [796] EBArith::loHi 0.0048  0.0% 23766 
                                                   [1001] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0021  0.0% 8388 
                                                   [1281] NeumannPoissonDomainBC::getFaceFlux 0.0005  0.0% 8388 
                                          [275] alpha_apply 0.0355  0.3% 11883 
                                             [359] BaseEBCellFAB::copy 0.0249  0.2% 11883 
                                                [377] overlap_copy 0.0242  0.2% 11883 
                                                   [408] BaseEBCellFAB::copy 0.0227  0.2% 11883 
                                                      [631] BaseEBCellFAB::irrcopy 0.0105  0.1% 233 
                                                         [1289] VoFIterator::define 0.0005  0.0% 233 
                                                      [640] BaseEBCellFAB::regcopy 0.0103  0.1% 11883 
                                                [1799] sameregion_copy 0.0000  0.0% 0 
                                             [762] FORT_MULTIPLYFABR 0.0061  0.1% 11883 
                                          [415] irregular_apply 0.0223  0.2% 11883 
                                             [431] EBStencil::apply_alpha_beta 0.0214  0.2% 11883 
                                                [486] apply_alpha_beta_loop_overvofs 0.0176  0.2% 11883 
                                                [1094] apply_alpha_beta_header 0.0014  0.0% 11883 
                                          [893] dom_bcs_apply 0.0033  0.0% 11883 
                                       [143] coarse-fine_bcs 0.1016  0.9% 233 
                                          [144] EBAMRPoissonOp::applyCFBCs 0.1016  0.9% 233 
                                             [145] inhomogeneous_cfbcs_execute 0.1015  0.9% 233 
                                                [223] QuadCFInterp::coarseFineInterp 0.0463  0.4% 233 
                                                   [249] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0393  0.4% 32620 
                                                      [298] QuadCFInterp::getPhiStar 0.0324  0.3% 8854 
                                                         [464] QuadCFInterp::slopes 0.0190  0.2% 8854 
                                                         [648] QuadCFInterp::notPacked 0.0100  0.1% 8854 
                                                         [1025] QuadCFInterp::preamble 0.0020  0.0% 8854 
                                                      [842] QuadCFInterp::interpOnIVS 0.0041  0.0% 8854 
                                                         [995] FORT_QUADINTERP 0.0022  0.0% 7456 
                                                   [840] copyTo 0.0042  0.0% 233 
                                                      [841] local copying 0.0041  0.0% 233 
                                                [621] exchange+copier 0.0108  0.1% 233 
                                                   [623] exchange 0.0108  0.1% 233 
                                                      [624] local copying 0.0108  0.1% 233 
                                                         [709] BaseEBCellFAB::copy 0.0075  0.1% 30756 
                                                [669] exchange 0.0092  0.1% 233 
                                                   [671] local copying 0.0092  0.1% 233 
                                                      [736] BaseEBCellFAB::copy 0.0067  0.1% 33552 
                                                         [928] BaseEBCellFAB::regcopy 0.0030  0.0% 33552 
                                                [685] Copier::define 0.0089  0.1% 233 
                                                [730] copyTo 0.0069  0.1% 233 
                                                   [732] local copying 0.0068  0.1% 233 
                                                      [770] BaseEBCellFAB::copy 0.0058  0.1% 13980 
                                                         [882] BaseEBCellFAB::regcopy 0.0035  0.0% 13980 
                                                [989] LevelData<T>::define(dbl,comps,ghost,factory) 0.0022  0.0% 466 
                                                [1145] ~LayoutData 0.0011  0.0% 932 
                                                [1417] ~Copier 0.0002  0.0% 699 
                                                [1632] ~BoxLayoutData 0.0000  0.0% 466 
                                                [1648] ~LevelData 0.0000  0.0% 466 
                                             [1630] inhomogeneous_cfbcs_define 0.0000  0.0% 233 
                                             [1798] homogeneous_cfbs 0.0000  0.0% 0 
                                       [531] exchange+copier 0.0152  0.1% 466 
                                          [535] exchange 0.0151  0.1% 466 
                                             [537] local copying 0.0151  0.1% 466 
                                                [599] BaseEBCellFAB::copy 0.0114  0.1% 47532 
                                                   [769] BaseEBCellFAB::regcopy 0.0058  0.1% 47532 
                                                   [1364] BaseEBCellFAB::irrcopy 0.0003  0.0% 1165 
                           [257] axby 0.0374  0.3% 466 
                              [511] FORT_AXBYFAB 0.0160  0.1% 11883 
                        [37] EBAMRPoissonOp::applyOp 0.4471  4.1% 233 
                           [72] coarse-fine_bcs 0.2332  2.1% 233 
                              [73] EBAMRPoissonOp::applyCFBCs 0.2331  2.1% 233 
                                 [74] inhomogeneous_cfbcs_execute 0.2330  2.1% 233 
                                    [139] QuadCFInterp::coarseFineInterp 0.1023  0.9% 233 
                                       [156] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0846  0.8% 73628 
                                          [175] QuadCFInterp::getPhiStar 0.0694  0.6% 19339 
                                             [245] QuadCFInterp::slopes 0.0411  0.4% 19339 
                                             [435] QuadCFInterp::notPacked 0.0209  0.2% 19339 
                                             [827] QuadCFInterp::preamble 0.0044  0.0% 19339 
                                          [675] QuadCFInterp::interpOnIVS 0.0091  0.1% 19339 
                                             [794] FORT_QUADINTERP 0.0049  0.0% 16310 
                                       [618] copyTo 0.0109  0.1% 233 
                                          [622] local copying 0.0108  0.1% 233 
                                    [334] Copier::define 0.0281  0.3% 233 
                                    [378] exchange+copier 0.0241  0.2% 233 
                                       [380] exchange 0.0241  0.2% 233 
                                          [381] local copying 0.0240  0.2% 233 
                                             [477] BaseEBCellFAB::copy 0.0179  0.2% 74560 
                                                [672] BaseEBCellFAB::regcopy 0.0092  0.1% 74560 
                                    [410] exchange 0.0226  0.2% 233 
                                       [411] local copying 0.0226  0.2% 233 
                                          [499] BaseEBCellFAB::copy 0.0167  0.2% 82482 
                                             [714] BaseEBCellFAB::regcopy 0.0073  0.1% 82482 
                                    [493] copyTo 0.0173  0.2% 233 
                                       [494] local copying 0.0172  0.2% 233 
                                          [541] BaseEBCellFAB::copy 0.0146  0.1% 39377 
                                             [680] BaseEBCellFAB::regcopy 0.0090  0.1% 39377 
                                    [826] LevelData<T>::define(dbl,comps,ghost,factory) 0.0044  0.0% 466 
                                    [1008] ~LayoutData 0.0021  0.0% 932 
                                    [1275] ~Copier 0.0005  0.0% 699 
                                    [1595] ~BoxLayoutData 0.0000  0.0% 466 
                                    [1640] ~LevelData 0.0000  0.0% 466 
                                 [1587] inhomogeneous_cfbcs_define 0.0000  0.0% 233 
                                 [1800] homogeneous_cfbs 0.0000  0.0% 0 
                           [90] EBAMRPoissonOp::applyOpNoCFBCs 0.1932  1.8% 233 
                              [170] eb_bcs_apply 0.0737  0.7% 18407 
                                 [173] NeumannPoissonEBBC::applyEBFlux 0.0725  0.7% 18407 
                              [224] regular_apply 0.0461  0.4% 18407 
                                 [227] EBAMRPoissonOp::applyOpRegularAllDirs 0.0452  0.4% 18407 
                                    [324] FORT_REGGET1DLAPLACIAN_INPLACE 0.0304  0.3% 18407 
                                    [573] EBAMRPoissonOp::applyDomainFlux 0.0133  0.1% 18407 
                                       [738] EBArith::loHi 0.0067  0.1% 36814 
                                       [1073] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0016  0.0% 7456 
                                       [1309] NeumannPoissonDomainBC::getFaceFlux 0.0004  0.0% 7456 
                              [285] alpha_apply 0.0350  0.3% 18407 
                                 [438] BaseEBCellFAB::copy 0.0208  0.2% 18407 
                                    [453] overlap_copy 0.0199  0.2% 18407 
                                       [489] BaseEBCellFAB::copy 0.0175  0.2% 18407 
                                          [542] BaseEBCellFAB::regcopy 0.0146  0.1% 18407 
                                    [1801] sameregion_copy 0.0000  0.0% 0 
                                 [699] FORT_MULTIPLYFABR 0.0081  0.1% 18407 
                              [353] irregular_apply 0.0256  0.2% 18407 
                                 [375] EBStencil::apply_alpha_beta 0.0244  0.2% 18407 
                                    [462] apply_alpha_beta_loop_overvofs 0.0192  0.2% 18407 
                                    [1020] apply_alpha_beta_header 0.0020  0.0% 18407 
                              [776] dom_bcs_apply 0.0057  0.1% 18407 
                           [442] exchange+copier 0.0206  0.2% 233 
                              [444] exchange 0.0206  0.2% 233 
                                 [445] local copying 0.0205  0.2% 233 
                                    [501] BaseEBCellFAB::copy 0.0166  0.2% 74560 
                                       [688] BaseEBCellFAB::regcopy 0.0087  0.1% 74560 
                        [446] FORT_AXBYFAB 0.0205  0.2% 18407 
                        [1514] ~LayoutData 0.0001  0.0% 233 
                        [1541] ~Copier 0.0000  0.0% 233 
                        [1626] ~BoxLayoutData 0.0000  0.0% 233 
                        [1646] ~LevelData 0.0000  0.0% 233 
                     [164] EBAMRPoissonOp::localMaxNorm 0.0750  0.7% 699 
                        [256] FORT_MAXNORMMASK 0.0374  0.3% 29824 
                        [908] VoFIterator::define 0.0032  0.0% 29824 
                        [1380] FORT_MAXNORM 0.0002  0.0% 466 
                     [208] EBLevelDataOps::assign(to,from) 0.0526  0.5% 466 
                        [286] Copier::define 0.0348  0.3% 466 
                        [504] copyTo 0.0163  0.1% 466 
                           [506] local copying 0.0162  0.1% 466 
                              [555] BaseEBCellFAB::copy 0.0142  0.1% 41707 
                                 [690] BaseEBCellFAB::regcopy 0.0085  0.1% 41707 
                                 [1478] BaseEBCellFAB::irrcopy 0.0001  0.0% 233 
                        [1312] ~Copier 0.0004  0.0% 466 
                  [97] Initial AMR Residual 0.1852  1.7% 30 
                     [98] AMRMultiGrid::computeAMRResidual 0.1852  1.7% 30 
                        [101] AMRMultiGrid<T>::computeAMRResidualLevel 0.1643  1.5% 90 
                           [148] EBAMRPoissonOp::AMRResidual 0.1011  0.9% 60 
                              [150] AMROperator 0.0963  0.9% 60 
                                 [151] EBAMRPoissonOp::AMROperator 0.0962  0.9% 60 
                                    [203] reflux 0.0551  0.5% 60 
                                       [205] EBAMRPoissonOp::reflux 0.0551  0.5% 60 
                                          [210] AMRPoissonOp::reflux 0.0516  0.5% 60 
                                             [433] QuadCFInterp::coarseFineInterp 0.0213  0.2% 60 
                                                [485] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0177  0.2% 13680 
                                                   [569] QuadCFInterp::getPhiStar 0.0136  0.1% 3630 
                                                      [695] QuadCFInterp::slopes 0.0083  0.1% 3630 
                                                      [853] QuadCFInterp::notPacked 0.0039  0.0% 3630 
                                                      [1174] QuadCFInterp::preamble 0.0009  0.0% 3630 
                                                   [953] QuadCFInterp::interpOnIVS 0.0026  0.0% 3630 
                                                      [1068] FORT_QUADINTERP 0.0016  0.0% 3060 
                                                [1018] copyTo 0.0021  0.0% 60 
                                                   [1022] local copying 0.0020  0.0% 60 
                                             [514] AMRPoissonOp::reflux::incrementFine 0.0159  0.1% 60 
                                                [697] LevelFluxRegister::incrementFine 0.0081  0.1% 13680 
                                                   [945] FORT_INCREMENTFINE 0.0027  0.0% 13680 
                                                [900] AMRPoissonOp::getFlux1 0.0032  0.0% 13680 
                                                   [962] FORT_NEWGETFLUX 0.0025  0.0% 13680 
                                             [656] AMRPoissonOp::reflux::incrementCoarse 0.0096  0.1% 60 
                                                [792] AMRPoissonOp::getFlux2 0.0050  0.0% 3060 
                                                   [959] FORT_NEWGETFLUX 0.0026  0.0% 3060 
                                                [848] LevelFluxRegister::incrementCoarse 0.0040  0.0% 6120 
                                             [922] LevelFluxRegister::reflux 0.0030  0.0% 60 
                                                [1102] copyTo 0.0014  0.0% 60 
                                                   [1106] local copying 0.0013  0.0% 60 
                                             [1054] LevelFluxRegister::setToZero 0.0017  0.0% 60 
                                          [1126] LevelData<T>::define(dbl,comps,ghost,factory) 0.0012  0.0% 180 
                                          [1279] ~LayoutData 0.0005  0.0% 360 
                                          [1579] ~Copier 0.0000  0.0% 180 
                                          [1661] ~BoxLayoutData 0.0000  0.0% 180 
                                          [1667] ~LevelData 0.0000  0.0% 180 
                                    [242] applyOp 0.0411  0.4% 60 
                                       [244] EBAMRPoissonOp::applyOp 0.0411  0.4% 60 
                                          [360] EBAMRPoissonOp::applyOpNoCFBCs 0.0249  0.2% 60 
                                             [598] eb_bcs_apply 0.0114  0.1% 1530 
                                                [600] NeumannPoissonEBBC::applyEBFlux 0.0113  0.1% 1530 
                                             [801] regular_apply 0.0048  0.0% 1530 
                                                [802] EBAMRPoissonOp::applyOpRegularAllDirs 0.0047  0.0% 1530 
                                                   [931] FORT_REGGET1DLAPLACIAN_INPLACE 0.0029  0.0% 1530 
                                                   [1074] EBAMRPoissonOp::applyDomainFlux 0.0016  0.0% 1530 
                                                      [1223] EBArith::loHi 0.0006  0.0% 3060 
                                                      [1344] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0003  0.0% 1080 
                                                      [1493] NeumannPoissonDomainBC::getFaceFlux 0.0001  0.0% 1080 
                                             [828] alpha_apply 0.0044  0.0% 1530 
                                                [912] BaseEBCellFAB::copy 0.0031  0.0% 1530 
                                                   [920] overlap_copy 0.0031  0.0% 1530 
                                                      [932] BaseEBCellFAB::copy 0.0029  0.0% 1530 
                                                         [1103] BaseEBCellFAB::irrcopy 0.0014  0.0% 30 
                                                         [1104] BaseEBCellFAB::regcopy 0.0014  0.0% 1530 
                                                   [1795] sameregion_copy 0.0000  0.0% 0 
                                                [1191] FORT_MULTIPLYFABR 0.0008  0.0% 1530 
                                             [905] irregular_apply 0.0032  0.0% 1530 
                                                [918] EBStencil::apply_alpha_beta 0.0031  0.0% 1530 
                                                   [965] apply_alpha_beta_loop_overvofs 0.0025  0.0% 1530 
                                                   [1387] apply_alpha_beta_header 0.0002  0.0% 1530 
                                             [1287] dom_bcs_apply 0.0005  0.0% 1530 
                                          [563] coarse-fine_bcs 0.0138  0.1% 30 
                                             [564] EBAMRPoissonOp::applyCFBCs 0.0138  0.1% 30 
                                                [565] inhomogeneous_cfbcs_execute 0.0138  0.1% 30 
                                                   [755] QuadCFInterp::coarseFineInterp 0.0062  0.1% 30 
                                                      [789] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0052  0.0% 4200 
                                                         [835] QuadCFInterp::getPhiStar 0.0042  0.0% 1140 
                                                         [1253] QuadCFInterp::interpOnIVS 0.0006  0.0% 1140 
                                                      [1230] copyTo 0.0006  0.0% 30 
                                                         [1235] local copying 0.0006  0.0% 30 
                                                   [1095] exchange+copier 0.0014  0.0% 30 
                                                      [1109] exchange 0.0013  0.0% 30 
                                                         [1112] local copying 0.0013  0.0% 30 
                                                      [1467] Copier::define 0.0001  0.0% 1 
                                                   [1115] exchange 0.0013  0.0% 30 
                                                      [1117] local copying 0.0013  0.0% 30 
                                                         [1171] BaseEBCellFAB::copy 0.0009  0.0% 4320 
                                                   [1131] Copier::define 0.0012  0.0% 30 
                                                   [1161] copyTo 0.0010  0.0% 30 
                                                      [1162] local copying 0.0009  0.0% 30 
                                                         [1186] BaseEBCellFAB::copy 0.0008  0.0% 1800 
                                                   [1352] LevelData<T>::define(dbl,comps,ghost,factory) 0.0003  0.0% 60 
                                                   [1441] ~LayoutData 0.0001  0.0% 120 
                                                   [1578] ~Copier 0.0000  0.0% 90 
                                                   [1680] ~BoxLayoutData 0.0000  0.0% 60 
                                                   [1705] ~LevelData 0.0000  0.0% 60 
                                                [1677] inhomogeneous_cfbcs_define 0.0000  0.0% 30 
                                                [1794] homogeneous_cfbs 0.0000  0.0% 0 
                                          [981] exchange+copier 0.0023  0.0% 60 
                                             [986] exchange 0.0022  0.0% 60 
                                                [987] local copying 0.0022  0.0% 60 
                                                   [1055] BaseEBCellFAB::copy 0.0017  0.0% 6120 
                                                      [1169] BaseEBCellFAB::regcopy 0.0009  0.0% 6120 
                                                      [1530] BaseEBCellFAB::irrcopy 0.0000  0.0% 150 
                                             [1543] Copier::define 0.0000  0.0% 1 
                              [795] axby 0.0048  0.0% 60 
                                 [1015] FORT_AXBYFAB 0.0021  0.0% 1530 
                           [195] EBAMRPoissonOp::applyOp 0.0589  0.5% 30 
                              [309] coarse-fine_bcs 0.0314  0.3% 30 
                                 [311] EBAMRPoissonOp::applyCFBCs 0.0314  0.3% 30 
                                    [313] inhomogeneous_cfbcs_execute 0.0314  0.3% 30 
                                       [568] QuadCFInterp::coarseFineInterp 0.0137  0.1% 30 
                                          [602] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0112  0.1% 9480 
                                             [673] QuadCFInterp::getPhiStar 0.0091  0.1% 2490 
                                                [783] QuadCFInterp::slopes 0.0055  0.0% 2490 
                                                [947] QuadCFInterp::notPacked 0.0027  0.0% 2490 
                                                [1232] QuadCFInterp::preamble 0.0006  0.0% 2490 
                                             [1130] QuadCFInterp::interpOnIVS 0.0012  0.0% 2490 
                                                [1227] FORT_QUADINTERP 0.0006  0.0% 2100 
                                          [1086] copyTo 0.0015  0.0% 30 
                                             [1088] local copying 0.0015  0.0% 30 
                                       [877] Copier::define 0.0036  0.0% 30 
                                       [892] exchange+copier 0.0033  0.0% 30 
                                          [921] exchange 0.0030  0.0% 30 
                                             [923] local copying 0.0030  0.0% 30 
                                                [980] BaseEBCellFAB::copy 0.0023  0.0% 9600 
                                                   [1127] BaseEBCellFAB::regcopy 0.0012  0.0% 9600 
                                          [1349] Copier::define 0.0003  0.0% 1 
                                       [929] exchange 0.0030  0.0% 30 
                                          [930] local copying 0.0030  0.0% 30 
                                             [1004] BaseEBCellFAB::copy 0.0021  0.0% 10620 
                                                [1164] BaseEBCellFAB::regcopy 0.0009  0.0% 10620 
                                       [974] copyTo 0.0024  0.0% 30 
                                          [975] local copying 0.0024  0.0% 30 
                                             [1024] BaseEBCellFAB::copy 0.0020  0.0% 5070 
                                                [1122] BaseEBCellFAB::regcopy 0.0012  0.0% 5070 
                                       [1248] LevelData<T>::define(dbl,comps,ghost,factory) 0.0006  0.0% 60 
                                       [1358] ~LayoutData 0.0003  0.0% 120 
                                       [1496] ~Copier 0.0001  0.0% 90 
                                       [1681] ~LevelData 0.0000  0.0% 60 
                                       [1691] ~BoxLayoutData 0.0000  0.0% 60 
                                    [1684] inhomogeneous_cfbcs_define 0.0000  0.0% 30 
                                    [1796] homogeneous_cfbs 0.0000  0.0% 0 
                              [362] EBAMRPoissonOp::applyOpNoCFBCs 0.0248  0.2% 30 
                                 [660] eb_bcs_apply 0.0094  0.1% 2370 
                                    [666] NeumannPoissonEBBC::applyEBFlux 0.0093  0.1% 2370 
                                 [765] regular_apply 0.0060  0.1% 2370 
                                    [768] EBAMRPoissonOp::applyOpRegularAllDirs 0.0058  0.1% 2370 
                                       [855] FORT_REGGET1DLAPLACIAN_INPLACE 0.0039  0.0% 2370 
                                       [1052] EBAMRPoissonOp::applyDomainFlux 0.0017  0.0% 2370 
                                          [1172] EBArith::loHi 0.0009  0.0% 4740 
                                          [1391] FORT_REGAPPLYDOMAINFLUX_INPLACE 0.0002  0.0% 960 
                                          [1520] NeumannPoissonDomainBC::getFaceFlux 0.0001  0.0% 960 
                                 [839] alpha_apply 0.0042  0.0% 2370 
                                    [967] BaseEBCellFAB::copy 0.0025  0.0% 2370 
                                       [978] overlap_copy 0.0023  0.0% 2370 
                                          [1012] BaseEBCellFAB::copy 0.0021  0.0% 2370 
                                             [1053] BaseEBCellFAB::regcopy 0.0017  0.0% 2370 
                                       [1797] sameregion_copy 0.0000  0.0% 0 
                                    [1151] FORT_MULTIPLYFABR 0.0010  0.0% 2370 
                                 [879] irregular_apply 0.0036  0.0% 2370 
                                    [889] EBStencil::apply_alpha_beta 0.0034  0.0% 2370 
                                       [950] apply_alpha_beta_loop_overvofs 0.0027  0.0% 2370 
                                       [1343] apply_alpha_beta_header 0.0003  0.0% 2370 
                                 [1193] dom_bcs_apply 0.0008  0.0% 2370 
                              [951] exchange+copier 0.0026  0.0% 30 
                                 [955] exchange 0.0026  0.0% 30 
                                    [956] local copying 0.0026  0.0% 30 
                                       [1005] BaseEBCellFAB::copy 0.0021  0.0% 9600 
                                          [1133] BaseEBCellFAB::regcopy 0.0011  0.0% 9600 
                           [954] FORT_AXBYFAB 0.0026  0.0% 2370 
                           [1625] ~LayoutData 0.0000  0.0% 30 
                           [1650] ~Copier 0.0000  0.0% 30 
                           [1683] ~BoxLayoutData 0.0000  0.0% 30 
                           [1712] ~LevelData 0.0000  0.0% 30 
                        [572] EBAMRPoissonOp::localMaxNorm 0.0133  0.1% 90 
                           [797] FORT_MAXNORMMASK 0.0048  0.0% 3840 
                           [1302] VoFIterator::define 0.0004  0.0% 3840 
                           [1564] FORT_MAXNORM 0.0000  0.0% 60 
                        [734] EBLevelDataOps::assign(to,from) 0.0068  0.1% 60 
                           [817] Copier::define 0.0045  0.0% 60 
                           [1016] copyTo 0.0021  0.0% 60 
                              [1017] local copying 0.0021  0.0% 60 
                                 [1046] BaseEBCellFAB::copy 0.0018  0.0% 5370 
                                    [1144] BaseEBCellFAB::regcopy 0.0011  0.0% 5370 
                                    [1619] BaseEBCellFAB::irrcopy 0.0000  0.0% 30 
                           [1523] ~Copier 0.0001  0.0% 60 
                  [221] LevelData<T>::define(dbl,comps,ghost,factory) 0.0467  0.4% 180 
                     [1471] VoFIterator::define 0.0001  0.0% 60 
                  [269] FORT_SCALEADDTWOFAB 0.0362  0.3% 30290 
