-----------
Timer report 0 (1569 timers)
--------------
[0] main 44.8864 100.0% 1 
   [1] DiffusionSolver::run 44.4793 99.1% 1 
      [2] DiffusionSolver::advance 44.0272 98.1% 150 
         [3] EBBackwardEuler::solveHelm 43.4839 96.9% 150 
                                                   [774] apply_alpha_beta_loop_overvofs 0.0068  0.0% 2850 
                                                   [1186] apply_alpha_beta_header 0.0004  0.0% 2850 
                                             [770] alpha_apply 0.0071  0.0% 2850 
                                                [859] BaseEBCellFAB::copy 0.0042  0.0% 2850 
                                                   [967] overlap_copy 0.0023  0.0% 2700 
                                                      [981] BaseEBCellFAB::copy 0.0021  0.0% 2700 
                                                         [1007] BaseEBCellFAB::regcopy 0.0017  0.0% 2700 
                                                   [1002] sameregion_copy 0.0017  0.0% 150 
                                                [988] FORT_MULTIPLYFABR 0.0019  0.0% 2850 
                                             [1091] dom_bcs_apply 0.0010  0.0% 2850 
                                          [454] coarse-fine_bcs 0.0454  0.1% 150 
                                             [455] EBAMRPoissonOp::applyCFBCs 0.0454  0.1% 150 
                                                [456] inhomogeneous_cfbcs_execute 0.0453  0.1% 150 
                                                   [490] QuadCFInterp::coarseFineInterp 0.0347  0.1% 150 
                                                      [506] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0330  0.1% 10800 
                                                         [542] QuadCFInterp::getPhiStar 0.0260  0.1% 7500 
                                                         [833] QuadCFInterp::interpOnIVS 0.0050  0.0% 7500 
                                                      [1056] copyTo 0.0012  0.0% 150 
                                                         [1058] local copying 0.0012  0.0% 150 
                                                   [910] exchange+copier 0.0028  0.0% 150 
                                                      [916] exchange 0.0028  0.0% 150 
                                                         [920] local copying 0.0027  0.0% 150 
                                                      [1392] Copier::define 0.0000  0.0% 1 
                                                   [1030] exchange 0.0014  0.0% 150 
                                                      [1032] local copying 0.0014  0.0% 150 
                                                         [1069] BaseEBCellFAB::copy 0.0011  0.0% 5400 
                                                   [1117] LevelData<T>::define(dbl,comps,ghost,factory) 0.0007  0.0% 300 
                                                   [1252] ~LayoutData 0.0003  0.0% 600 
                                                   [1373] ~Copier 0.0000  0.0% 300 
                                                   [1422] ~LevelData 0.0000  0.0% 300 
                                                   [1440] ~BoxLayoutData 0.0000  0.0% 300 
                                                [1437] inhomogeneous_cfbcs_define 0.0000  0.0% 150 
                                                [1563] homogeneous_cfbs 0.0000  0.0% 0 
                                          [963] exchange+copier 0.0023  0.0% 300 
                                             [969] exchange 0.0022  0.0% 300 
                                                [970] local copying 0.0022  0.0% 300 
                                                   [991] BaseEBCellFAB::copy 0.0019  0.0% 8400 
                                                      [1090] BaseEBCellFAB::regcopy 0.0010  0.0% 8400 
                                             [1453] Copier::define 0.0000  0.0% 1 
                              [724] axby 0.0088  0.0% 300 
                                 [812] FORT_AXBYFAB 0.0057  0.0% 2850 
                           [194] EBAMRPoissonOp::applyOp 0.1948  0.4% 150 
                              [273] coarse-fine_bcs 0.1138  0.3% 150 
                                 [274] EBAMRPoissonOp::applyCFBCs 0.1137  0.3% 150 
                                    [275] inhomogeneous_cfbcs_execute 0.1137  0.3% 150 
                                       [359] QuadCFInterp::coarseFineInterp 0.0790  0.2% 150 
                                          [374] QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) 0.0737  0.2% 37800 
                                             [416] QuadCFInterp::getPhiStar 0.0579  0.1% 25800 
                                                [489] QuadCFInterp::slopes 0.0348  0.1% 25800 
                                                [620] QuadCFInterp::notPacked 0.0153  0.0% 25800 
                                                [858] QuadCFInterp::preamble 0.0043  0.0% 25800 
                                             [706] QuadCFInterp::interpOnIVS 0.0099  0.0% 25800 
                                                [950] FORT_QUADINTERP 0.0025  0.0% 18900 
                                          [893] copyTo 0.0032  0.0% 150 
                                             [894] local copying 0.0032  0.0% 150 
                                       [786] exchange+copier 0.0066  0.0% 150 
                                          [790] exchange 0.0064  0.0% 150 
                                             [791] local copying 0.0064  0.0% 150 
                                                [832] BaseEBCellFAB::copy 0.0050  0.0% 21900 
                                                   [958] BaseEBCellFAB::regcopy 0.0024  0.0% 21900 
                                          [1314] Copier::define 0.0001  0.0% 1 
                                       [803] exchange 0.0059  0.0% 150 
                                          [804] local copying 0.0059  0.0% 150 
                                             [837] BaseEBCellFAB::copy 0.0047  0.0% 24000 
                                                [977] BaseEBCellFAB::regcopy 0.0021  0.0% 24000 
                                       [972] LevelData<T>::define(dbl,comps,ghost,factory) 0.0022  0.0% 300 
                                       [1081] ~LayoutData 0.0010  0.0% 600 
                                       [1380] ~Copier 0.0000  0.0% 300 
                                       [1428] ~BoxLayoutData 0.0000  0.0% 300 
                                       [1442] ~LevelData 0.0000  0.0% 300 
                                    [1452] inhomogeneous_cfbcs_define 0.0000  0.0% 150 
                                    [1564] homogeneous_cfbs 0.0000  0.0% 0 
                              [368] EBAMRPoissonOp::applyOpNoCFBCs 0.0753  0.2% 150 
                                 [483] eb_bcs_apply 0.0371  0.1% 9450 
                                    [484] NeumannPoissonEBBC::applyEBFlux 0.0364  0.1% 9450 
                                 [632] irregular_apply 0.0146  0.0% 9450 
                                    [641] EBStencil::apply_alpha_beta 0.0139  0.0% 9450 
                                       [675] apply_alpha_beta_loop_overvofs 0.0115  0.0% 9450 
                                       [1100] apply_alpha_beta_header 0.0009  0.0% 9450 
                                 [711] regular_apply 0.0094  0.0% 9450 
                                    [721] EBAMRPoissonOp::applyOpRegularAllDirs 0.0089  0.0% 9450 
                                       [863] FORT_REGGET1DLAPLACIAN_INPLACE 0.0041  0.0% 9450 
                                       [865] EBAMRPoissonOp::applyDomainFlux 0.0040  0.0% 9450 
                                          [900] EBArith::loHi 0.0031  0.0% 18900 
                                 [727] alpha_apply 0.0086  0.0% 9450 
                                    [830] BaseEBCellFAB::copy 0.0050  0.0% 9450 
                                       [845] overlap_copy 0.0046  0.0% 9450 
                                          [873] BaseEBCellFAB::copy 0.0037  0.0% 9450 
                                             [954] BaseEBCellFAB::regcopy 0.0024  0.0% 9450 
                                       [1565] sameregion_copy 0.0000  0.0% 0 
                                    [1013] FORT_MULTIPLYFABR 0.0016  0.0% 9450 
                                 [938] dom_bcs_apply 0.0025  0.0% 9450 
                              [810] exchange+copier 0.0057  0.0% 150 
                                 [814] exchange 0.0056  0.0% 150 
                                    [816] local copying 0.0056  0.0% 150 
                                       [843] BaseEBCellFAB::copy 0.0046  0.0% 21900 
                                          [962] BaseEBCellFAB::regcopy 0.0023  0.0% 21900 
                           [869] FORT_AXBYFAB 0.0039  0.0% 9450 
