BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
35.89	0.2714E-12
36.39	0.2724E-12
36.89	0.2733E-12
37.40	0.2742E-12
37.90	0.2751E-12
38.41	0.2760E-12
38.91	0.2768E-12
39.42	0.2777E-12
39.92	0.2785E-12
40.42	0.2794E-12
40.93	0.2802E-12
41.43	0.2810E-12
41.94	0.2818E-12
42.44	0.2825E-12
42.94	0.2833E-12
43.45	0.2841E-12
43.95	0.2848E-12
44.46	0.2855E-12
44.96	0.2863E-12
45.46	0.2870E-12
45.97	0.2877E-12
46.47	0.2883E-12
46.98	0.2890E-12
47.48	0.2897E-12
47.98	0.2904E-12
48.49	0.2910E-12
48.99	0.2917E-12
49.50	0.2923E-12
50.00	0.2929E-12
 
 
Energy (eV)	Momentum frequency /N (m3/s)
0.1000	0.1220E-13
0.6040	0.5231E-13
1.108	0.1196E-12
1.612	0.1394E-12
2.116	0.1457E-12
2.620	0.1507E-12
3.124	0.1548E-12
3.628	0.1590E-12
4.132	0.1634E-12
4.636	0.1672E-12
5.140	0.1723E-12
5.644	0.1770E-12
6.148	0.1815E-12
6.653	0.1869E-12
7.157	0.1915E-12
7.661	0.1965E-12
8.165	0.2013E-12
8.669	0.2060E-12
9.173	0.2104E-12
9.677	0.2152E-12
10.18	0.2194E-12
10.68	0.2237E-12
11.19	0.2279E-12
11.69	0.2321E-12
12.20	0.2360E-12
12.70	0.2400E-12
13.21	0.2438E-12
13.71	0.2476E-12
14.21	0.2512E-12
14.72	0.2548E-12
15.22	0.2583E-12
15.73	0.2617E-12
16.23	0.2651E-12
16.73	0.2684E-12
17.24	0.2714E-12
17.74	0.2746E-12
18.25	0.2777E-12
18.75	0.2807E-12
19.25	0.2836E-12
19.76	0.2866E-12
20.26	0.2895E-12
20.77	0.2922E-12
21.27	0.2951E-12
21.77	0.2976E-12
22.28	0.3003E-12
22.78	0.3030E-12
23.29	0.3055E-12
23.79	0.3080E-12
24.29	0.3105E-12
24.80	0.3129E-12
25.30	0.3153E-12
25.81	0.3177E-12
26.31	0.3200E-12
26.81	0.3222E-12
27.32	0.3245E-12
27.82	0.3266E-12
28.33	0.3288E-12
28.83	0.3310E-12
29.33	0.3330E-12
29.84	0.3351E-12
30.34	0.3372E-12
30.85	0.3392E-12
31.35	0.3412E-12
31.85	0.3431E-12
32.36	0.3450E-12
32.86	0.3468E-12
33.37	0.3486E-12
33.87	0.3504E-12
34.37	0.3523E-12
34.88	0.3541E-12
35.38	0.3559E-12
35.89	0.3576E-12
36.39	0.3593E-12
36.89	0.3609E-12
37.40	0.3626E-12
37.90	0.3642E-12
38.41	0.3657E-12
38.91	0.3674E-12
39.42	0.3690E-12
39.92	0.3706E-12
40.42	0.3721E-12
40.93	0.3735E-12
41.43	0.3750E-12
41.94	0.3765E-12
42.44	0.3780E-12
42.94	0.3794E-12
43.45	0.3807E-12
43.95	0.3821E-12
44.46	0.3835E-12
44.96	0.3849E-12
45.46	0.3863E-12
45.97	0.3876E-12
46.47	0.3889E-12
46.98	0.3902E-12
47.48	0.3914E-12
47.98	0.3927E-12
48.49	0.3940E-12
48.99	0.3953E-12
49.50	0.3965E-12
50.00	0.3977E-12
 
 
