BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
28.10	0.9298E-16
28.22	0.9247E-16
28.34	0.9197E-16
28.46	0.9147E-16
28.58	0.9097E-16
28.70	0.9048E-16
28.82	0.9000E-16
28.93	0.8952E-16
29.05	0.8904E-16
29.17	0.8847E-16
29.29	0.8800E-16
29.41	0.8754E-16
29.53	0.8708E-16
29.64	0.8663E-16
29.76	0.8618E-16
29.88	0.8573E-16
30.00	0.8529E-16
 
 
C10   N2    Excitation    2.06 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.5000	0.4654E-29
0.6185	0.1113E-27
0.7369	0.3034E-26
0.8554	0.6099E-24
0.9739	0.1664E-20
1.092	0.5847E-17
1.211	0.4379E-16
1.329	0.7757E-16
1.448	0.1049E-15
1.566	0.1293E-15
1.685	0.1511E-15
1.803	0.1699E-15
1.922	0.1889E-15
2.040	0.2061E-15
2.159	0.2199E-15
2.277	0.2334E-15
2.396	0.2455E-15
2.514	0.2579E-15
2.633	0.2695E-15
2.751	0.2797E-15
2.869	0.2889E-15
2.988	0.2969E-15
3.106	0.3035E-15
3.225	0.3097E-15
3.343	0.3159E-15
3.462	0.3216E-15
3.580	0.3265E-15
3.699	0.3306E-15
3.817	0.3336E-15
3.936	0.3360E-15
4.054	0.3366E-15
4.173	0.3382E-15
4.291	0.3399E-15
4.410	0.3406E-15
4.528	0.3408E-15
4.647	0.3413E-15
4.765	0.3403E-15
4.884	0.3389E-15
5.002	0.3363E-15
5.121	0.3341E-15
5.239	0.3317E-15
5.357	0.3298E-15
5.476	0.3269E-15
5.594	0.3241E-15
5.713	0.3210E-15
5.831	0.3182E-15
5.950	0.3147E-15
6.068	0.3109E-15
6.187	0.3072E-15
6.305	0.3034E-15
6.424	0.2988E-15
6.542	0.2946E-15
6.661	0.2906E-15
6.779	0.2870E-15
6.898	0.2833E-15
7.016	0.2796E-15
7.134	0.2763E-15
7.253	0.2725E-15
7.371	0.2687E-15
7.490	0.2647E-15
7.608	0.2606E-15
7.727	0.2566E-15
7.845	0.2526E-15
7.964	0.2488E-15
8.082	0.2454E-15
8.201	0.2421E-15
8.319	0.2389E-15
8.438	0.2356E-15
8.556	0.2323E-15
8.675	0.2290E-15
8.793	0.2257E-15
8.912	0.2222E-15
9.030	0.2191E-15
9.149	0.2160E-15
9.267	0.2129E-15
9.386	0.2099E-15
9.504	0.2069E-15
9.622	0.2040E-15
9.741	0.2012E-15
9.859	0.1986E-15
9.978	0.1960E-15
10.10	0.1934E-15
10.21	0.1908E-15
10.33	0.1882E-15
10.45	0.1858E-15
10.57	0.1834E-15
10.69	0.1810E-15
10.81	0.1787E-15
10.93	0.1764E-15
11.04	0.1742E-15
11.16	0.1720E-15
11.28	0.1698E-15
11.40	0.1677E-15
11.52	0.1656E-15
11.64	0.1636E-15
11.76	0.1616E-15
11.87	0.1595E-15
11.99	0.1575E-15
12.11	0.1556E-15
12.23	0.1538E-15
12.35	0.1520E-15
12.47	0.1503E-15
12.58	0.1486E-15
12.70	0.1469E-15
12.82	0.1452E-15
12.94	0.1436E-15
13.06	0.1420E-15
13.18	0.1404E-15
13.30	0.1388E-15
13.41	0.1373E-15
13.53	0.1357E-15
13.65	0.1342E-15
13.77	0.1328E-15
13.89	0.1314E-15
14.01	0.1300E-15
14.12	0.1286E-15
14.24	0.1273E-15
14.36	0.1259E-15
14.48	0.1245E-15
14.60	0.1232E-15
14.72	0.1220E-15
14.84	0.1207E-15
14.95	0.1195E-15
15.07	0.1183E-15
15.19	0.1171E-15
15.31	0.1160E-15
15.43	0.1148E-15
15.55	0.1137E-15
15.66	0.1126E-15
15.78	0.1115E-15
15.90	0.1104E-15
16.02	0.1094E-15
16.14	0.1083E-15
16.26	0.1073E-15
16.38	0.1063E-15
16.49	0.1054E-15
16.61	0.1044E-15
16.73	0.1035E-15
16.85	0.1026E-15
16.97	0.1016E-15
17.09	0.1006E-15
17.20	0.9971E-16
17.32	0.9881E-16
17.44	0.9793E-16
17.56	0.9706E-16
17.68	0.9622E-16
17.80	0.9540E-16
17.92	0.9458E-16
18.03	0.9379E-16
18.15	0.9301E-16
18.27	0.9225E-16
18.39	0.9150E-16
18.51	0.9076E-16
18.63	0.9002E-16
18.74	0.8929E-16
18.86	0.8853E-16
18.98	0.8778E-16
19.10	0.8705E-16
19.22	0.8632E-16
19.34	0.8560E-16
19.46	0.8491E-16
19.57	0.8424E-16
19.69	0.8358E-16
19.81	0.8293E-16
19.93	0.8228E-16
20.05	0.8164E-16
20.17	0.8101E-16
20.29	0.8039E-16
20.40	0.7980E-16
20.52	0.7917E-16
20.64	0.7856E-16
20.76	0.7797E-16
20.88	0.7739E-16
21.00	0.7682E-16
21.11	0.7626E-16
21.23	0.7570E-16
21.35	0.7514E-16
21.47	0.7460E-16
21.59	0.7409E-16
21.71	0.7356E-16
21.83	0.7303E-16
21.94	0.7251E-16
22.06	0.7200E-16
22.18	0.7149E-16
22.30	0.7099E-16
22.42	0.7050E-16
22.54	0.7002E-16
22.65	0.6954E-16
22.77	0.6908E-16
22.89	0.6862E-16
23.01	0.6815E-16
23.13	0.6768E-16
23.25	0.6722E-16
23.37	0.6676E-16
23.48	0.6630E-16
23.60	0.6585E-16
23.72	0.6541E-16
23.84	0.6497E-16
23.96	0.6455E-16
24.08	0.6412E-16
24.19	0.6370E-16
24.31	0.6329E-16
24.43	0.6288E-16
24.55	0.6248E-16
24.67	0.6208E-16
24.79	0.6170E-16
24.91	0.6131E-16
25.02	0.6093E-16
25.14	0.6055E-16
25.26	0.6017E-16
25.38	0.5980E-16
25.50	0.5943E-16
25.62	0.5906E-16
25.74	0.5870E-16
25.85	0.5834E-16
25.97	0.5799E-16
26.09	0.5764E-16
26.21	0.5730E-16
26.33	0.5696E-16
26.45	0.5662E-16
26.56	0.5628E-16
26.68	0.5595E-16
26.80	0.5562E-16
26.92	0.5530E-16
27.04	0.5498E-16
27.16	0.5467E-16
27.28	0.5436E-16
27.39	0.5406E-16
27.51	0.5375E-16
27.63	0.5346E-16
27.75	0.5316E-16
27.87	0.5287E-16
27.99	0.5258E-16
28.10	0.5229E-16
28.22	0.5201E-16
28.34	0.5172E-16
28.46	0.5145E-16
28.58	0.5117E-16
28.70	0.5090E-16
28.82	0.5063E-16
28.93	0.5037E-16
29.05	0.5010E-16
29.17	0.4976E-16
29.29	0.4950E-16
29.41	0.4925E-16
29.53	0.4899E-16
29.64	0.4874E-16
29.76	0.4849E-16
29.88	0.4824E-16
30.00	0.4799E-16
 
 
C11   N2    Excitation    2.35 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.5000	0.000
0.6185	0.5234E-31
0.7369	0.2261E-29
0.8554	0.1425E-26
0.9739	0.4498E-22
1.092	0.1259E-17
1.211	0.1374E-16
1.329	0.2662E-16
1.448	0.3788E-16
1.566	0.4828E-16
1.685	0.5790E-16
1.803	0.6643E-16
1.922	0.7485E-16
2.040	0.8275E-16
2.159	0.8963E-16
2.277	0.9620E-16
2.396	0.1022E-15
2.514	0.1081E-15
2.633	0.1137E-15
2.751	0.1189E-15
2.869	0.1236E-15
2.988	0.1280E-15
3.106	0.1318E-15
3.225	0.1353E-15
3.343	0.1384E-15
3.462	0.1415E-15
3.580	0.1443E-15
3.699	0.1469E-15
3.817	0.1490E-15
3.936	0.1507E-15
4.054	0.1517E-15
4.173	0.1529E-15
4.291	0.1539E-15
4.410	0.1547E-15
4.528	0.1552E-15
4.647	0.1562E-15
4.765	0.1563E-15
4.884	0.1561E-15
5.002	0.1552E-15
5.121	0.1545E-15
5.239	0.1537E-15
5.357	0.1530E-15
5.476	0.1522E-15
5.594	0.1512E-15
5.713	0.1502E-15
5.831	0.1491E-15
5.950	0.1477E-15
6.068	0.1461E-15
6.187	0.1444E-15
6.305	0.1428E-15
6.424	0.1410E-15
6.542	0.1393E-15
6.661	0.1377E-15
6.779	0.1361E-15
6.898	0.1345E-15
7.016	0.1328E-15
7.134	0.1312E-15
7.253	0.1295E-15
7.371	0.1278E-15
7.490	0.1261E-15
7.608	0.1244E-15
7.727	0.1226E-15
7.845	0.1208E-15
7.964	0.1190E-15
8.082	0.1175E-15
8.201	0.1160E-15
8.319	0.1145E-15
8.438	0.1129E-15
8.556	0.1114E-15
8.675	0.1099E-15
8.793	0.1084E-15
8.912	0.1068E-15
9.030	0.1054E-15
9.149	0.1040E-15
9.267	0.1025E-15
9.386	0.1011E-15
9.504	0.9974E-16
9.622	0.9840E-16
9.741	0.9709E-16
9.859	0.9582E-16
9.978	0.9458E-16
10.10	0.9342E-16
10.21	0.9219E-16
10.33	0.9098E-16
10.45	0.8982E-16
10.57	0.8869E-16
10.69	0.8758E-16
10.81	0.8648E-16
10.93	0.8541E-16
11.04	0.8436E-16
11.16	0.8332E-16
11.28	0.8229E-16
11.40	0.8128E-16
11.52	0.8029E-16
11.64	0.7932E-16
11.76	0.7837E-16
11.87	0.7739E-16
11.99	0.7645E-16
12.11	0.7555E-16
12.23	0.7468E-16
12.35	0.7383E-16
12.47	0.7299E-16
12.58	0.7218E-16
12.70	0.7137E-16
12.82	0.7058E-16
12.94	0.6980E-16
13.06	0.6904E-16
13.18	0.6828E-16
13.30	0.6753E-16
13.41	0.6679E-16
13.53	0.6606E-16
13.65	0.6535E-16
13.77	0.6464E-16
13.89	0.6394E-16
14.01	0.6326E-16
14.12	0.6260E-16
14.24	0.6195E-16
14.36	0.6131E-16
14.48	0.6068E-16
14.60	0.6006E-16
14.72	0.5944E-16
14.84	0.5884E-16
14.95	0.5826E-16
15.07	0.5769E-16
15.19	0.5713E-16
15.31	0.5657E-16
15.43	0.5602E-16
15.55	0.5547E-16
15.66	0.5494E-16
15.78	0.5441E-16
15.90	0.5390E-16
16.02	0.5338E-16
16.14	0.5288E-16
16.26	0.5239E-16
16.38	0.5191E-16
16.49	0.5144E-16
16.61	0.5098E-16
16.73	0.5052E-16
16.85	0.5009E-16
16.97	0.4963E-16
17.09	0.4917E-16
17.20	0.4873E-16
17.32	0.4829E-16
17.44	0.4786E-16
17.56	0.4744E-16
17.68	0.4703E-16
17.80	0.4663E-16
17.92	0.4623E-16
18.03	0.4584E-16
18.15	0.4546E-16
18.27	0.4509E-16
18.39	0.4473E-16
18.51	0.4436E-16
18.63	0.4400E-16
18.74	0.4365E-16
18.86	0.4329E-16
18.98	0.4293E-16
19.10	0.4258E-16
19.22	0.4223E-16
19.34	0.4189E-16
19.46	0.4156E-16
19.57	0.4123E-16
19.69	0.4090E-16
19.81	0.4059E-16
19.93	0.4027E-16
20.05	0.3996E-16
20.17	0.3965E-16
20.29	0.3935E-16
20.40	0.3907E-16
20.52	0.3877E-16
20.64	0.3847E-16
20.76	0.3819E-16
20.88	0.3790E-16
21.00	0.3762E-16
21.11	0.3735E-16
21.23	0.3707E-16
21.35	0.3680E-16
21.47	0.3654E-16
21.59	0.3628E-16
21.71	0.3602E-16
21.83	0.3576E-16
21.94	0.3551E-16
22.06	0.3526E-16
22.18	0.3501E-16
22.30	0.3477E-16
22.42	0.3453E-16
22.54	0.3430E-16
22.65	0.3407E-16
22.77	0.3384E-16
22.89	0.3362E-16
23.01	0.3339E-16
23.13	0.3317E-16
23.25	0.3294E-16
23.37	0.3272E-16
23.48	0.3250E-16
23.60	0.3228E-16
23.72	0.3207E-16
23.84	0.3186E-16
23.96	0.3165E-16
24.08	0.3144E-16
24.19	0.3124E-16
24.31	0.3104E-16
24.43	0.3084E-16
24.55	0.3064E-16
24.67	0.3045E-16
24.79	0.3026E-16
24.91	0.3007E-16
25.02	0.2988E-16
25.14	0.2970E-16
25.26	0.2951E-16
25.38	0.2933E-16
25.50	0.2915E-16
25.62	0.2897E-16
25.74	0.2880E-16
25.85	0.2863E-16
25.97	0.2845E-16
26.09	0.2828E-16
26.21	0.2812E-16
26.33	0.2795E-16
26.45	0.2778E-16
26.56	0.2762E-16
26.68	0.2745E-16
26.80	0.2729E-16
26.92	0.2714E-16
27.04	0.2698E-16
27.16	0.2683E-16
27.28	0.2667E-16
27.39	0.2652E-16
27.51	0.2638E-16
27.63	0.2623E-16
27.75	0.2608E-16
27.87	0.2594E-16
27.99	0.2580E-16
28.10	0.2566E-16
28.22	0.2552E-16
28.34	0.2538E-16
28.46	0.2524E-16
28.58	0.2511E-16
28.70	0.2497E-16
28.82	0.2484E-16
28.93	0.2471E-16
29.05	0.2458E-16
29.17	0.2443E-16
29.29	0.2430E-16
29.41	0.2417E-16
29.53	0.2404E-16
29.64	0.2392E-16
29.76	0.2380E-16
29.88	0.2367E-16
30.00	0.2355E-16
 
 
C12   N2    Excitation    6.17 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.3282E-20
1.211	0.1685E-18
1.329	0.5074E-18
1.448	0.9471E-18
1.566	0.1464E-17
1.685	0.2038E-17
1.803	0.2673E-17
1.922	0.3358E-17
2.040	0.4094E-17
2.159	0.4893E-17
2.277	0.5730E-17
2.396	0.6609E-17
2.514	0.7542E-17
2.633	0.8525E-17
2.751	0.9558E-17
2.869	0.1064E-16
2.988	0.1175E-16
3.106	0.1292E-16
3.225	0.1415E-16
3.343	0.1545E-16
3.462	0.1678E-16
3.580	0.1817E-16
3.699	0.1961E-16
3.817	0.2110E-16
3.936	0.2265E-16
4.054	0.2428E-16
4.173	0.2595E-16
4.291	0.2771E-16
4.410	0.2949E-16
4.528	0.3132E-16
4.647	0.3312E-16
4.765	0.3505E-16
4.884	0.3703E-16
5.002	0.3915E-16
5.121	0.4126E-16
5.239	0.4342E-16
5.357	0.4561E-16
5.476	0.4780E-16
5.594	0.5000E-16
5.713	0.5223E-16
5.831	0.5447E-16
5.950	0.5678E-16
6.068	0.5913E-16
6.187	0.6151E-16
6.305	0.6388E-16
6.424	0.6628E-16
6.542	0.6862E-16
6.661	0.7095E-16
6.779	0.7327E-16
6.898	0.7559E-16
7.016	0.7789E-16
7.134	0.8020E-16
7.253	0.8250E-16
7.371	0.8477E-16
7.490	0.8701E-16
7.608	0.8922E-16
7.727	0.9141E-16
7.845	0.9357E-16
7.964	0.9572E-16
8.082	0.9782E-16
8.201	0.9988E-16
8.319	0.1019E-15
8.438	0.1039E-15
8.556	0.1059E-15
8.675	0.1078E-15
8.793	0.1098E-15
8.912	0.1116E-15
9.030	0.1135E-15
9.149	0.1153E-15
9.267	0.1170E-15
9.386	0.1188E-15
9.504	0.1205E-15
9.622	0.1221E-15
9.741	0.1238E-15
9.859	0.1254E-15
9.978	0.1269E-15
10.10	0.1285E-15
10.21	0.1300E-15
10.33	0.1315E-15
10.45	0.1329E-15
10.57	0.1343E-15
10.69	0.1357E-15
10.81	0.1370E-15
10.93	0.1384E-15
11.04	0.1397E-15
11.16	0.1409E-15
11.28	0.1421E-15
11.40	0.1433E-15
11.52	0.1445E-15
11.64	0.1456E-15
11.76	0.1468E-15
11.87	0.1478E-15
11.99	0.1489E-15
12.11	0.1500E-15
12.23	0.1510E-15
12.35	0.1520E-15
12.47	0.1529E-15
12.58	0.1539E-15
12.70	0.1548E-15
12.82	0.1557E-15
12.94	0.1566E-15
13.06	0.1574E-15
13.18	0.1583E-15
13.30	0.1591E-15
13.41	0.1599E-15
13.53	0.1606E-15
13.65	0.1614E-15
13.77	0.1621E-15
13.89	0.1628E-15
14.01	0.1635E-15
14.12	0.1642E-15
14.24	0.1648E-15
14.36	0.1655E-15
14.48	0.1661E-15
14.60	0.1667E-15
14.72	0.1673E-15
14.84	0.1678E-15
14.95	0.1684E-15
15.07	0.1689E-15
15.19	0.1694E-15
15.31	0.1699E-15
15.43	0.1704E-15
15.55	0.1709E-15
15.66	0.1714E-15
15.78	0.1718E-15
15.90	0.1723E-15
16.02	0.1727E-15
16.14	0.1731E-15
16.26	0.1735E-15
16.38	0.1739E-15
16.49	0.1742E-15
16.61	0.1746E-15
16.73	0.1749E-15
16.85	0.1752E-15
16.97	0.1755E-15
17.09	0.1759E-15
17.20	0.1762E-15
17.32	0.1765E-15
17.44	0.1767E-15
17.56	0.1770E-15
17.68	0.1773E-15
17.80	0.1775E-15
17.92	0.1778E-15
18.03	0.1780E-15
18.15	0.1782E-15
18.27	0.1784E-15
18.39	0.1786E-15
18.51	0.1788E-15
18.63	0.1790E-15
18.74	0.1792E-15
18.86	0.1793E-15
18.98	0.1795E-15
19.10	0.1797E-15
19.22	0.1798E-15
19.34	0.1799E-15
19.46	0.1801E-15
19.57	0.1802E-15
19.69	0.1803E-15
19.81	0.1804E-15
19.93	0.1805E-15
20.05	0.1806E-15
20.17	0.1807E-15
20.29	0.1808E-15
20.40	0.1809E-15
20.52	0.1809E-15
20.64	0.1810E-15
20.76	0.1810E-15
20.88	0.1811E-15
21.00	0.1811E-15
21.11	0.1812E-15
21.23	0.1812E-15
21.35	0.1812E-15
21.47	0.1812E-15
21.59	0.1813E-15
21.71	0.1813E-15
21.83	0.1813E-15
21.94	0.1813E-15
22.06	0.1813E-15
22.18	0.1813E-15
22.30	0.1813E-15
22.42	0.1813E-15
22.54	0.1812E-15
22.65	0.1812E-15
22.77	0.1812E-15
22.89	0.1811E-15
23.01	0.1811E-15
23.13	0.1811E-15
23.25	0.1810E-15
23.37	0.1810E-15
23.48	0.1809E-15
23.60	0.1809E-15
23.72	0.1808E-15
23.84	0.1808E-15
23.96	0.1807E-15
24.08	0.1806E-15
24.19	0.1806E-15
24.31	0.1805E-15
24.43	0.1804E-15
24.55	0.1803E-15
24.67	0.1802E-15
24.79	0.1802E-15
24.91	0.1801E-15
25.02	0.1800E-15
25.14	0.1799E-15
25.26	0.1798E-15
25.38	0.1797E-15
25.50	0.1796E-15
25.62	0.1795E-15
25.74	0.1793E-15
25.85	0.1792E-15
25.97	0.1791E-15
26.09	0.1790E-15
26.21	0.1789E-15
26.33	0.1788E-15
26.45	0.1786E-15
26.56	0.1785E-15
26.68	0.1784E-15
26.80	0.1783E-15
26.92	0.1781E-15
27.04	0.1780E-15
27.16	0.1779E-15
27.28	0.1777E-15
27.39	0.1776E-15
27.51	0.1775E-15
27.63	0.1773E-15
27.75	0.1772E-15
27.87	0.1770E-15
27.99	0.1769E-15
28.10	0.1767E-15
28.22	0.1766E-15
28.34	0.1764E-15
28.46	0.1763E-15
28.58	0.1761E-15
28.70	0.1759E-15
28.82	0.1758E-15
28.93	0.1756E-15
29.05	0.1755E-15
29.17	0.1753E-15
29.29	0.1752E-15
29.41	0.1750E-15
29.53	0.1748E-15
29.64	0.1747E-15
29.76	0.1745E-15
29.88	0.1743E-15
30.00	0.1741E-15
 
 
C13   N2    Excitation    7.00 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.8374E-20
1.211	0.5166E-18
1.329	0.1637E-17
1.448	0.3144E-17
1.566	0.4961E-17
1.685	0.7009E-17
1.803	0.9308E-17
1.922	0.1181E-16
2.040	0.1454E-16
2.159	0.1753E-16
2.277	0.2068E-16
2.396	0.2400E-16
2.514	0.2757E-16
2.633	0.3135E-16
2.751	0.3534E-16
2.869	0.3955E-16
2.988	0.4389E-16
3.106	0.4849E-16
3.225	0.5332E-16
3.343	0.5848E-16
3.462	0.6382E-16
3.580	0.6938E-16
3.699	0.7513E-16
3.817	0.8116E-16
3.936	0.8745E-16
4.054	0.9409E-16
4.173	0.1009E-15
4.291	0.1081E-15
4.410	0.1155E-15
4.528	0.1230E-15
4.647	0.1304E-15
4.765	0.1384E-15
4.884	0.1467E-15
5.002	0.1556E-15
5.121	0.1644E-15
5.239	0.1735E-15
5.357	0.1827E-15
5.476	0.1920E-15
5.594	0.2013E-15
5.713	0.2107E-15
5.831	0.2202E-15
5.950	0.2301E-15
6.068	0.2401E-15
6.187	0.2503E-15
6.305	0.2605E-15
6.424	0.2708E-15
6.542	0.2808E-15
6.661	0.2908E-15
6.779	0.3008E-15
6.898	0.3108E-15
7.016	0.3208E-15
7.134	0.3308E-15
7.253	0.3407E-15
7.371	0.3505E-15
7.490	0.3602E-15
7.608	0.3699E-15
7.727	0.3794E-15
7.845	0.3888E-15
7.964	0.3982E-15
8.082	0.4073E-15
8.201	0.4163E-15
8.319	0.4252E-15
8.438	0.4339E-15
8.556	0.4426E-15
8.675	0.4511E-15
8.793	0.4594E-15
8.912	0.4676E-15
9.030	0.4757E-15
9.149	0.4836E-15
9.267	0.4914E-15
9.386	0.4990E-15
9.504	0.5065E-15
9.622	0.5138E-15
9.741	0.5210E-15
9.859	0.5280E-15
9.978	0.5349E-15
10.10	0.5417E-15
10.21	0.5483E-15
10.33	0.5548E-15
10.45	0.5611E-15
10.57	0.5673E-15
10.69	0.5734E-15
10.81	0.5794E-15
10.93	0.5852E-15
11.04	0.5909E-15
11.16	0.5964E-15
11.28	0.6018E-15
11.40	0.6071E-15
11.52	0.6123E-15
11.64	0.6173E-15
11.76	0.6222E-15
11.87	0.6271E-15
11.99	0.6318E-15
12.11	0.6364E-15
12.23	0.6409E-15
12.35	0.6453E-15
12.47	0.6496E-15
12.58	0.6538E-15
12.70	0.6578E-15
12.82	0.6618E-15
12.94	0.6657E-15
13.06	0.6695E-15
13.18	0.6732E-15
13.30	0.6768E-15
13.41	0.6803E-15
13.53	0.6837E-15
13.65	0.6870E-15
13.77	0.6902E-15
13.89	0.6934E-15
14.01	0.6964E-15
14.12	0.6994E-15
14.24	0.7023E-15
14.36	0.7052E-15
14.48	0.7079E-15
14.60	0.7106E-15
14.72	0.7132E-15
14.84	0.7157E-15
14.95	0.7181E-15
15.07	0.7205E-15
15.19	0.7229E-15
15.31	0.7252E-15
15.43	0.7273E-15
15.55	0.7295E-15
15.66	0.7315E-15
15.78	0.7335E-15
15.90	0.7355E-15
16.02	0.7374E-15
16.14	0.7392E-15
16.26	0.7409E-15
16.38	0.7426E-15
16.49	0.7443E-15
16.61	0.7459E-15
16.73	0.7474E-15
16.85	0.7488E-15
16.97	0.7502E-15
17.09	0.7516E-15
17.20	0.7530E-15
17.32	0.7543E-15
17.44	0.7555E-15
17.56	0.7567E-15
17.68	0.7579E-15
17.80	0.7590E-15
17.92	0.7601E-15
18.03	0.7611E-15
18.15	0.7621E-15
18.27	0.7630E-15
18.39	0.7639E-15
18.51	0.7648E-15
18.63	0.7656E-15
18.74	0.7664E-15
18.86	0.7672E-15
18.98	0.7680E-15
19.10	0.7687E-15
19.22	0.7694E-15
19.34	0.7700E-15
19.46	0.7706E-15
19.57	0.7711E-15
19.69	0.7716E-15
19.81	0.7721E-15
19.93	0.7725E-15
20.05	0.7730E-15
20.17	0.7734E-15
20.29	0.7738E-15
20.40	0.7742E-15
20.52	0.7745E-15
20.64	0.7748E-15
20.76	0.7751E-15
20.88	0.7753E-15
21.00	0.7755E-15
21.11	0.7757E-15
21.23	0.7758E-15
21.35	0.7760E-15
21.47	0.7761E-15
21.59	0.7762E-15
21.71	0.7763E-15
21.83	0.7764E-15
21.94	0.7764E-15
22.06	0.7764E-15
22.18	0.7764E-15
22.30	0.7764E-15
22.42	0.7763E-15
22.54	0.7763E-15
22.65	0.7761E-15
22.77	0.7760E-15
22.89	0.7759E-15
23.01	0.7757E-15
23.13	0.7756E-15
23.25	0.7754E-15
23.37	0.7752E-15
23.48	0.7750E-15
23.60	0.7748E-15
23.72	0.7745E-15
23.84	0.7743E-15
23.96	0.7740E-15
24.08	0.7738E-15
24.19	0.7735E-15
24.31	0.7732E-15
24.43	0.7729E-15
24.55	0.7725E-15
24.67	0.7722E-15
24.79	0.7718E-15
24.91	0.7714E-15
25.02	0.7710E-15
25.14	0.7706E-15
25.26	0.7702E-15
25.38	0.7697E-15
25.50	0.7693E-15
25.62	0.7688E-15
25.74	0.7683E-15
25.85	0.7679E-15
25.97	0.7674E-15
26.09	0.7669E-15
26.21	0.7663E-15
26.33	0.7658E-15
26.45	0.7653E-15
26.56	0.7648E-15
26.68	0.7643E-15
26.80	0.7638E-15
26.92	0.7632E-15
27.04	0.7627E-15
27.16	0.7621E-15
27.28	0.7615E-15
27.39	0.7609E-15
27.51	0.7603E-15
27.63	0.7597E-15
27.75	0.7591E-15
27.87	0.7585E-15
27.99	0.7578E-15
28.10	0.7572E-15
28.22	0.7565E-15
28.34	0.7558E-15
28.46	0.7552E-15
28.58	0.7545E-15
28.70	0.7538E-15
28.82	0.7531E-15
28.93	0.7524E-15
29.05	0.7517E-15
29.17	0.7511E-15
29.29	0.7504E-15
29.41	0.7497E-15
29.53	0.7490E-15
29.64	0.7483E-15
29.76	0.7475E-15
29.88	0.7468E-15
30.00	0.7460E-15
 
 
C14   N2    Excitation    7.35 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.3464E-19
1.211	0.2172E-17
1.329	0.6882E-17
1.448	0.1319E-16
1.566	0.2077E-16
1.685	0.2927E-16
1.803	0.3876E-16
1.922	0.4905E-16
2.040	0.6018E-16
2.159	0.7231E-16
2.277	0.8504E-16
2.396	0.9841E-16
2.514	0.1126E-15
2.633	0.1276E-15
2.751	0.1433E-15
2.869	0.1598E-15
2.988	0.1767E-15
3.106	0.1944E-15
3.225	0.2129E-15
3.343	0.2325E-15
3.462	0.2526E-15
3.580	0.2733E-15
3.699	0.2946E-15
3.817	0.3167E-15
3.936	0.3396E-15
4.054	0.3634E-15
4.173	0.3877E-15
4.291	0.4131E-15
4.410	0.4386E-15
4.528	0.4646E-15
4.647	0.4901E-15
4.765	0.5172E-15
4.884	0.5448E-15
5.002	0.5738E-15
5.121	0.6026E-15
5.239	0.6318E-15
5.357	0.6610E-15
5.476	0.6901E-15
5.594	0.7191E-15
5.713	0.7483E-15
5.831	0.7772E-15
5.950	0.8069E-15
6.068	0.8366E-15
6.187	0.8663E-15
6.305	0.8958E-15
6.424	0.9252E-15
6.542	0.9539E-15
6.661	0.9821E-15
6.779	0.1010E-14
6.898	0.1038E-14
7.016	0.1065E-14
7.134	0.1092E-14
7.253	0.1119E-14
7.371	0.1145E-14
7.490	0.1170E-14
7.608	0.1196E-14
7.727	0.1220E-14
7.845	0.1245E-14
7.964	0.1268E-14
8.082	0.1292E-14
8.201	0.1314E-14
8.319	0.1337E-14
8.438	0.1358E-14
8.556	0.1380E-14
8.675	0.1401E-14
8.793	0.1421E-14
8.912	0.1441E-14
9.030	0.1460E-14
9.149	0.1479E-14
9.267	0.1498E-14
9.386	0.1516E-14
9.504	0.1533E-14
